,,,,bat tracking,,,,,,,,,,,,,,,,bat tracking swing path,,,,,,,,, batted ball ,,,,,,,,,,,,,,,Arm Strength,,,,,,,,,,,,,,,,,,,,,,,,,Base running value (Arm value on folder),,,,,,,,,,,,,,,,,,,Baseruning_run_value,,,,,,,,,,,,,,,Basestealing runnning game,,,,,,,,,,,,,,,,,,,,Exit velocity,,,,,,,,,,,,,,,,,Expected Statistics,,,,,,,,,,,Field Run Value,,,,,,,,,,,,,,,,,,Outs above avergae,,,,,,,,,,,,,Run value ( Swing take),,,,,,,Sprint speed,,,,,,
id,name,year,side,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,fielder_name,team_name,primary_position,primary_position_name,total_throws,total_throws_1b,total_throws_2b,total_throws_3b,total_throws_ss,total_throws_lf,total_throws_cf,total_throws_rf,total_throws_inf,total_throws_of,max_arm_strength,arm_1b,arm_2b,arm_3b,arm_ss,arm_lf,arm_cf,arm_rf,arm_inf,arm_of,arm_overall,entity_name,runner_runs,fielder_runs,runner_runs_advances,runner_runs_thrown_out,runner_runs_hold,fielder_runs_advances,fielder_runs_thrown_out,fielder_runs_hold,n_opp_xb,n_att_xb,rate_att_xb,est_rate_att_generic_runner,est_rate_att_generic_fielder,n_out,n_safe,rate_safe,rate_safe_per_attempt,year.1,start_year,end_year,runner_runs_tot,runner_runs_XB,runner_runs_SBX,N_runner_moved,runner_runs_XB_swipe,runner_runs_XB_snipe,runner_runs_XB_freeze,N_runner_moved_XB,runner_runs_SB2,runner_runs_SB3,simple_stolen_on_running_act_SB2,simple_stolen_on_running_act_SB3,N_runner_moved_SBX,player_name,key_target_base,runs_stolen_on_running_act,n_init,rate_sbx,n_sb,n_cs,n_pk,n_bk,n_fb,n_plus,n_minus,net_act_plus,net_act_minus,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,r_primary_lead_sbx,r_secondary_lead_sbx,r_sec_minus_prim_lead_sbx,"last_name, first_name",attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,total_runs,inf_of_runs,range_runs,arm_runs,dp_runs,catching_runs,framing_runs,throwing_runs,blocking_runs,outs_total,outs_2,outs_3,outs_4,outs_5,outs_6,outs_7,outs_8,outs_9,display_team_name,primary_pos_formatted,fielding_runs_prevented,outs_above_average,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,actual_success_rate_formatted,adj_estimated_success_rate_formatted,diff_success_rate_formatted,team_id,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed
605113,"Ahmed, Nick",2024,R,365,0.899014778,269,67.86612019,0.005479452,0.304832714,0.224657534,0.05204461,0.038356164,7.29607589,5,-15.00095079,96,0.263013699,130,0.356164384,28.64944075,13.93344134,-2.847653979,0.605479452,-0.6713302,35.069303,35.7406332,27.29278872,365,165,0.454545455,0.545454545,0.212121212,0.218181818,0.115151515,0.381818182,0.43030303,0.187878788,0.193939394,0.206060606,0.054545455,0.187878788,0.224242424,0.133333333,"Ahmed, Nick",,6,Shortstop,367,0,3,0,364,0,0,0,367,0,84.4,,,,78.8,,,,78.8,,78.8,,,,,,,,,,,,,,,,,,,,2024,2024,0.196303896,-0.082030607,0.278334503,15,0.736883201,0,-0.818913808,13,0.115031791,0.163302712,-1.023823311,0.76155187,2,"Ahmed, Nick",All,0.278334503,309,0.006472492,2,0,0,0,0,2,0,-1.585426605,1.323155164,10.67227852,15.11158389,4.439305369,14.421,34.2335,19.8125,"Ahmed, Nick",165,13.4,29.7,104.2,84.9,95.4,90,82.1,396,144,391,38,23,5,3,2.2,228,165,0.229,0.226,0.003,0.295,0.327,-0.032,0.248,0.265,-0.017,6.277987965,6.277987965,6.39051854,,-0.112530575,,,,,1663,0,0,0,0,1663,0,0,0,---,SS,6,9,-3,7,5,0,5,4,74%,70%,4%,135,847,-11.9199837,-8.929018272,-9.172353301,3.605708076,2.5756798,SD,SS,34,88,,4.43,27.7
621028,"Newman, Kevin",2024,R,457,0.901380671,390,67.55471759,0.026258206,0.387179487,0.330415755,0.061538462,0.052516411,6.694900941,11,-6.603754931,67,0.146608315,229,0.501094092,32.28935461,5.819609477,-0.136112964,0.446389497,2.833912796,30.12700257,27.29308978,28.49832585,457,248,0.5,0.5,0.197580645,0.22983871,0.072580645,0.338709677,0.375,0.286290323,0.22983871,0.217741935,0.052419355,0.108870968,0.157258065,0.233870968,"Newman, Kevin",,6,Shortstop,508,11,191,3,302,1,0,0,496,1,83.4,,77.9,,81.1,,,,80.8,,80.8,,,,,,,,,,,,,,,,,,,,2024,2024,1.205166762,0.267167461,0.937999301,34,1.246738626,0,-0.979571165,28,0.657151655,0.280847646,1.259514841,1.190244267,6,"Newman, Kevin",All,0.937999301,481,0.01039501,5,0,0,1,0,6,0,0.65756919,1.792189918,11.81665236,14.43900215,2.622349785,13.7712,30.69,16.9188,"Newman, Kevin",248,9.7,25,104.7,85.6,95.2,88,84.9,398,133,390,58,23.4,4,1.6,1.3,311,248,0.278,0.257,0.021,0.375,0.326,0.049,0.298,0.275,0.023,4.205070466,4.205070466,2.517069759,,1.688000707,,,,,1284,0,0,0,0,1284,0,0,0,D-backs,SS,3,3,4,0,0,0,2,2,74%,72%,2%,109,1070,-3.616357612,-1.608292921,-8.332793815,2.864673973,3.460055151,AZ,SS,30,147,,4.48,27.5
670764,"Walls, Taylor",2024,R,404,0.899777283,305,67.33619366,0.017326733,0.324590164,0.245049505,0.059016393,0.044554455,7.16538354,8,-26.92357211,99,0.245049505,138,0.341584158,33.81558679,12.70803228,1.099577076,0.599009901,-1.300215938,27.53628953,28.83650547,26.11421044,404,154,0.37012987,0.62987013,0.298701299,0.214285714,0.116883117,0.402597403,0.363636364,0.233766234,0.194805195,0.142857143,0.032467532,0.207792208,0.220779221,0.201298701,"Walls, Taylor",,6,Shortstop,313,0,0,0,313,0,0,0,313,0,88.6,,,,83.3,,,,83.3,,83.3,"Walls, Taylor",-0.027452931,0.006408574,0,0,-0.027452931,0,0,0.006408574,1,0,0,0.220788879,0.057859996,0,0,0,,2024,2024,2024,0.463746909,0.115730379,0.34801653,37,1.717174918,-0.901345262,-0.700099277,21,0.031693564,0.316322966,4.160582977,1.477344512,16,"Walls, Taylor",All,0.34801653,329,0.048632219,12,4,0,0,0,12,4,8.756203359,-3.11827587,13.14156579,16.86326974,3.721703947,11.9535625,22.446375,10.4928125,"Walls, Taylor",154,18.2,29.2,104.4,86.1,95.1,89.2,85.6,408,165,388,37,24,5,3.2,2,252,154,0.183,0.183,0,0.248,0.263,-0.015,0.245,0.255,-0.01,-1.804028604,-1.804028604,-2.183129974,0.006408574,0.372692796,,,,,1876,0,0,0,0,1876,0,0,0,Rays,SS,-2,-3,0,0,-2,-1,0,-3,83%,84%,-1%,139,1028,-16.69368724,-17.75356693,-10.50647943,7.550739208,4.015619913,TB,SS,27,77,,4.35,27.8
672695,"Perdomo, Geraldo",2024,R,497,0.898734177,435,66.85408968,0.022132797,0.383908046,0.336016097,0.075862069,0.06639839,6.832665091,11,-7.821305978,62,0.124748491,230,0.46277666,35.03587221,8.895954498,-1.437156722,0.507042254,8.86669753,24.85573148,15.98903395,26.99187285,497,291,0.439862543,0.560137457,0.250859107,0.216494845,0.092783505,0.364261168,0.35395189,0.281786942,0.213058419,0.151202749,0.075601375,0.151202749,0.202749141,0.206185567,"Perdomo, Geraldo",,6,Shortstop,602,0,0,0,602,0,0,0,602,0,93.8,,,,85.8,,,,85.8,,85.8,"Perdomo, Geraldo",-0.257896634,0.271374124,0.155623771,0,-0.413520405,-0.17462102,0,0.445995144,7,2,0.285714286,0.468877763,0.471839339,0,2,0.285714286,1,2024,2024,2024,3.019847832,2.236182208,0.783665624,46,2.593316482,0,-0.357134274,37,0.68323464,0.100430985,2.422143722,0.162429738,9,"Perdomo, Geraldo",All,0.783665624,569,0.015817223,8,1,0,0,0,8,1,1.51756973,1.06700373,10.91398689,14.9299176,4.015930712,10.92511111,24.25222222,13.32711111,"Perdomo, Geraldo",291,16.9,28.9,109.8,87,96.1,89.7,85.9,415,153,372,75,25.8,9,3.1,2.3,388,291,0.273,0.231,0.042,0.374,0.326,0.048,0.317,0.287,0.03,2.511026674,2.511026674,-0.787776039,0.271374124,3.027428589,,,,,2548,0,0,0,0,2548,0,0,0,D-backs,SS,-1,-1,2,-4,1,-1,-1,0,74%,74%,0%,109,1580,0.416517332,-8.405345222,-12.10471512,14.8349204,6.091657277,AZ,SS,24,150,,4.5,27
669364,"Edwards, Xavier",2024,R,486,0.9,409,64.50555152,0.002057613,0.37408313,0.314814815,0.051344743,0.043209877,6.259037119,14,-3.536902312,77,0.158436214,195,0.401234568,32.77523992,3.932059093,6.927804093,0.37037037,6.228684389,25.01864586,18.78996148,25.02877605,486,218,0.52293578,0.47706422,0.19266055,0.270642202,0.013761468,0.247706422,0.45412844,0.298165138,0.188073394,0.247706422,0.087155963,0.059633028,0.206422018,0.211009174,"Edwards, Xavier",,6,Shortstop,276,0,2,0,274,0,0,0,276,0,83.2,,,,79.5,,,,79.5,,79.5,"Edwards, Xavier",0.03668444,-0.085221509,0.03668444,0,0,-0.085221509,0,0,1,1,1,0.927276431,0.818198424,0,1,1,1,2024,2024,2024,5.549605711,2.396476819,3.153128892,61,3.262635122,0,-0.866158303,30,3.090646898,0.062481994,16.45492777,0.985697976,31,"Edwards, Xavier",All,3.153128892,683,0.042459736,27,2,2,0,0,27,4,18.78061078,-1.339985029,12.64787479,17.71486985,5.066995058,12.39068966,25.0457931,12.65510345,"Edwards, Xavier",218,6.7,36.2,102.7,86.1,95.1,89.1,83.7,379,142,374,53,24.3,4,1.8,1.3,303,218,0.328,0.252,0.076,0.423,0.328,0.095,0.359,0.3,0.059,-7.300953935,-7.300953935,-7.769671464,-0.085221509,0.553939038,,,,,1770,0,0,0,0,1770,0,0,0,Marlins,SS,-8,-10,-9,1,-3,0,-9,-1,70%,74%,-4%,146,1185,11.28633956,-2.758816864,-0.529035064,10.44310329,4.131088199,MIA,SS,24,131,4,4.14,28.4
695657,"Montgomery, Colson",2025,L,494,0.908088235,346,77.0448783,0.71659919,0.257225434,0.180161943,0.176300578,0.123481781,7.80039504,8,4.78277602,148,0.299595142,163,0.329959514,32.84445105,11.50177722,-8.664327096,0.524291498,2.61578213,34.85754092,32.24175879,28.11649596,494,173,0.36416185,0.63583815,0.312138728,0.225433526,0.098265896,0.485549133,0.341040462,0.173410405,0.213872832,0.10982659,0.040462428,0.271676301,0.231213873,0.132947977,"Montgomery, Colson",,6,Shortstop,291,0,0,26,265,0,0,0,291,0,86.2,,,,82.1,,,,81.9,,81.9,"Montgomery, Colson",0.052886776,-0.12688422,0.210313062,0,-0.157426286,-0.204466158,0,0.077581938,6,2,0.333333333,0.343992087,0.293360785,0,2,0.333333333,1,2025,2025,2025,-0.642394467,0.013801731,-0.656196198,12,0.578647255,0,-0.564845525,11,-0.605009498,-0.0511867,-3.067795838,-0.487836575,1,"Montgomery, Colson",All,-0.656196198,306,0,0,0,1,0,0,0,1,-3.775353551,0.219721138,11.32674832,14.79907718,3.472328859,,,,"Montgomery, Colson",173,18,35.8,114.5,89.4,103,95.1,83.8,454,184,402,77,44.5,25,14.5,8.8,284,173,0.239,0.23,0.009,0.529,0.501,0.028,0.355,0.341,0.014,5.50855346,5.50855346,4.62726533,-0.12688422,1.00817235,,,,,1508,0,0,0,0,1508,0,0,0,White Sox,SS,5,6,2,5,-1,0,5,1,78%,75%,3%,145,1082,11.96037726,11.58202424,-9.592486444,6.817877008,3.152962458,CWS,SS,23,76,,4.5,27.3
683002,"Henderson, Gunnar",2025,L,1061,0.912295787,821,75.340721,0.534401508,0.323995128,0.25070688,0.203410475,0.15739868,7.278690434,21,-14.38813504,240,0.226201697,417,0.393025448,29.02743471,8.476002763,1.006468976,0.509896324,6.750812129,33.41835339,26.66754126,25.81640532,1061,445,0.485393258,0.514606742,0.188764045,0.258426966,0.06741573,0.366292135,0.37752809,0.256179775,0.213483146,0.197752809,0.074157303,0.152808989,0.179775281,0.182022472,"Henderson, Gunnar",,6,Shortstop,673,0,0,0,673,0,0,0,673,0,92.1,,,,87.4,,,,87.4,,87.4,"Henderson, Gunnar",0.010244942,-0.025872451,0.011680567,0,-0.001435625,-0.026857657,0,0.000985206,3,1,0.333333333,0.326727137,0.313091552,0,1,0.333333333,1,2025,2025,2025,6.81565587,4.417932347,2.397723523,91,5.894181012,-0.763860139,-0.712388526,60,1.857053112,0.540670411,10.40344609,3.403363213,31,"Henderson, Gunnar",All,2.397723523,1008,0.030753968,26,5,0,0,0,26,5,15.26136265,-1.454553349,13.33658654,17.51736752,4.180780983,13.718,25.49170968,11.77370968,"Henderson, Gunnar",445,9.5,29.9,113.9,92.1,102.9,94.5,92.2,417,151,393,218,49.2,38,8.5,5.8,651,445,0.274,0.276,-0.002,0.438,0.425,0.013,0.339,0.341,-0.002,-1.033973336,-1.033973336,-2.277227022,-0.025872451,1.269126138,,,,,3749,0,0,0,0,3749,0,0,0,Orioles,SS,-2,-3,-3,4,-4,-1,-4,1,73%,74%,-1%,110,2503,9.499619809,-13.81181905,-5.358608056,20.50702669,8.163020228,BAL,SS,24,243,13,4.22,28.5
672356,"Arias, Gabriel",2025,R,911,0.908275174,556,75.07646303,0.526893524,0.275179856,0.167947311,0.161870504,0.098792536,7.616500099,22,-29.67617568,355,0.389681668,257,0.282107574,29.07604523,9.727772887,1.203260471,0.536772777,5.266487707,34.41051826,29.14403056,35.60733785,911,275,0.498181818,0.501818182,0.214545455,0.236363636,0.050909091,0.381818182,0.374545455,0.243636364,0.243636364,0.181818182,0.072727273,0.138181818,0.192727273,0.170909091,"Arias, Gabriel",,6,Shortstop,571,0,98,9,464,0,0,0,571,0,96.1,,85.7,,92.9,,,,92.5,,92.5,"Arias, Gabriel",-0.813439808,0.776940788,0.026470955,0,-0.839910762,-0.011070036,0,0.788010824,7,1,0.142857143,0.641289473,0.624826838,0,1,0.142857143,1,2025,2025,2025,0.330852304,0.914647786,-0.583795482,47,2.244435001,-0.782662202,-0.547125013,41,-0.67076281,0.086967329,-2.804130439,0.277557468,6,"Arias, Gabriel",All,-0.583795482,558,0.010752688,4,2,0,0,0,4,2,-2.212649421,-0.31392355,11.75318391,15.25140038,3.498216475,12.45533333,27.6465,15.19116667,"Arias, Gabriel",275,6.1,33.5,112.8,90.2,102.4,97.6,83.8,440,150,415,119,43.3,31,11.3,6.6,471,275,0.22,0.214,0.006,0.363,0.385,-0.022,0.278,0.286,-0.008,1.737999389,1.737999389,2.517552868,0.437519481,-1.217072961,,,,,2586,0,0,0,0,2586,0,0,0,Guardians,SS,3,4,6,0,-3,0,-1,5,76%,76%,0%,114,1792,-15.21063685,-7.122409485,-15.96375818,1.843012951,6.032517861,CLE,SS,25,178,,4.51,27
682829,"De La Cruz, Elly",2025,R,1083,0.905518395,750,74.48511106,0.449676824,0.344,0.238227147,0.204,0.141274238,7.188370813,32,-16.81812874,333,0.307479224,409,0.377654663,33.65165362,8.295005151,-0.262277287,0.494921514,8.006368407,36.9616301,28.95526169,29.94228077,1083,449,0.512249443,0.487750557,0.20935412,0.227171492,0.051224944,0.365256125,0.371937639,0.262806236,0.267260579,0.191536748,0.053452116,0.097995546,0.180400891,0.20935412,"De La Cruz, Elly",,6,Shortstop,729,0,0,0,729,0,0,0,729,0,101,,,,92.2,,,,92.2,,92.2,"De La Cruz, Elly",-0.320675338,0.09134021,0.125269431,0,-0.445944769,-0.109900333,0,0.201240542,5,2,0.4,0.707800238,0.561462519,0,2,0.4,1,2025,2025,2025,8.858803551,6.333954458,2.524849093,105,7.257161043,0,-0.923206585,74,1.961579066,0.563270027,12.06112601,3.765551405,31,"De La Cruz, Elly",All,2.524849093,753,0.039840637,25,5,0,0,1,26,5,18.38862297,-2.561945559,12.33087145,16.53509567,4.204224215,12.61476667,22.14966667,9.5349,"De La Cruz, Elly",449,7.6,32.5,117.4,91,102.3,94.6,88.9,451,149,405,198,44.2,46,10.2,6.6,699,449,0.264,0.251,0.013,0.44,0.424,0.016,0.333,0.322,0.011,0.034552566,0.034552566,-2.28361642,0.09134021,2.226828776,,,,,4146,0,0,0,0,4146,0,0,0,Reds,SS,-2,-2,-2,2,-3,0,-5,2,77%,77%,0%,113,2676,2.183572029,-9.866968859,-11.13538975,13.26242539,9.923505246,CIN,SS,23,282,42,4.3,29.1
677951,"Witt Jr., Bobby",2025,R,1110,0.907604252,864,74.34403868,0.452252252,0.347222222,0.27027027,0.199074074,0.154954955,7.035376198,24,-1.594651271,246,0.221621622,453,0.408108108,28.59803729,5.114763855,-0.27110925,0.472972973,0.339950663,27.79859195,27.45864129,25.22649204,1110,505,0.374257426,0.625742574,0.279207921,0.261386139,0.085148515,0.328712871,0.378217822,0.293069307,0.17029703,0.148514851,0.055445545,0.158415842,0.22970297,0.237623762,"Witt Jr., Bobby",,6,Shortstop,827,0,0,0,827,0,0,0,827,0,94.7,,,,87.6,,,,87.6,,87.6,"Witt Jr., Bobby",-0.003899546,-0.006230517,0.014620399,0,-0.018519945,-0.022176141,0,0.015945624,6,2,0.333333333,0.408898234,0.382779096,0,2,0.333333333,1,2025,2025,2025,7.369177926,4.531781557,2.837396369,108,5.750191384,0,-1.218409827,67,1.857167385,0.980228984,14.48287072,4.440047414,41,"Witt Jr., Bobby",All,2.837396369,990,0.039393939,32,7,0,2,0,34,7,22.71166717,-3.788749033,13.119604,17.5060901,4.386486096,12.53546154,22.92192308,10.38646154,"Witt Jr., Bobby",505,15.2,35.4,117.5,93.3,103.9,96.2,91.6,456,183,411,245,48.5,63,12.5,9.2,687,505,0.295,0.285,0.01,0.501,0.508,-0.007,0.36,0.365,-0.005,20.08199235,20.08199235,18.37488782,-0.006230517,1.713335051,,,,,4020,0,0,0,0,4020,0,0,0,Royals,SS,18,24,10,15,-3,3,13,11,76%,72%,4%,118,2511,27.76324651,-1.363210523,1.14207521,18.19773472,9.786647111,KC,SS,25,245,101,4.15,30.2
621043,"Correa, Carlos",2025,R,927,0.909715407,734,73.8092634,0.378640777,0.314713896,0.249190939,0.182561308,0.144552319,7.197621521,15,-11.57100316,193,0.20819849,380,0.409924488,33.07141103,7.671074761,-1.5385781,0.417475728,2.696593191,28.45567792,25.75908473,28.79055733,927,425,0.482352941,0.517647059,0.188235294,0.275294118,0.054117647,0.343529412,0.376470588,0.28,0.192941176,0.207058824,0.082352941,0.150588235,0.169411765,0.197647059,"Correa, Carlos",,6,Shortstop,553,0,0,121,432,0,0,0,553,0,89.6,,,84.9,85.5,,,,85.4,,85.4,"Correa, Carlos",0.2005302,-0.22333976,0.237450968,0,-0.036920768,-0.238157063,0,0.014817303,3,2,0.666666667,0.525826639,0.47917427,0,2,0.666666667,1,2025,2025,2025,-2.624976523,-1.950046517,-0.674930006,34,1.630698552,-0.938067393,-2.642677676,34,-0.480959629,-0.193970377,-6.578741145,-1.395120762,0,"Correa, Carlos",All,-0.674930006,986,0,0,0,0,0,0,0,0,-11.65323141,3.679369504,9.810996891,13.31392953,3.502932642,,,,"Correa, Carlos",425,7.3,34.6,112.6,90.5,102.3,93.4,89.2,458,147,405,195,45.9,29,6.8,5,584,425,0.276,0.28,-0.004,0.402,0.439,-0.037,0.322,0.338,-0.016,-3.145080165,-3.145080165,-1.361822754,-0.22333976,-1.559917651,,,,,2345,0,0,0,0,2345,0,0,0,---,SS,-1,-2,1,-5,2,-1,0,-2,70%,71%,-1%,117,2311,-2.231857271,-14.58121314,-8.045779083,13.37415845,7.020976504,HOU,SS,30,218,,4.64,26.5
700242,"Sweeney, Trey",2025,L,539,0.910472973,396,73.56270072,0.291280148,0.267676768,0.196660482,0.133838384,0.098330241,7.517937904,12,-22.82538853,143,0.265306122,197,0.365491651,26.6096848,8.164357535,-3.24107774,0.562152134,6.485772622,34.092666,27.60689338,26.86808693,539,208,0.466346154,0.533653846,0.269230769,0.1875,0.076923077,0.408653846,0.389423077,0.201923077,0.216346154,0.201923077,0.048076923,0.192307692,0.1875,0.153846154,"Sweeney, Trey",,6,Shortstop,445,0,0,0,445,0,0,0,445,0,86.1,,,,78.1,,,,78.1,,78.1,"Sweeney, Trey",-0.09535141,0.037560381,0,0,-0.09535141,0,0,0.037560381,3,0,0,0.182213525,0.096936264,0,0,0,,2025,2025,2025,-0.733214099,-0.397028086,-0.336186012,29,1.458393051,-0.791762904,-1.063658233,26,-0.252056731,-0.084129281,-2.095723515,-0.567877734,3,"Sweeney, Trey",All,-0.336186012,479,0.006263048,2,1,0,0,0,2,1,-3.449738199,0.78613695,12.13524009,14.99755066,2.862310573,11.68733333,20.74633333,9.059,"Sweeney, Trey",208,11.9,28.8,110.8,87.9,98.8,91.3,85.8,409,156,384,73,35.1,14,6.7,4.3,326,208,0.196,0.191,0.005,0.291,0.295,-0.004,0.245,0.245,0,-4.723366571,-4.723366571,-4.229405732,0.037560381,-0.53152122,,,,,2279,0,0,0,0,2279,0,0,0,Tigers,SS,-4,-6,0,-3,-2,-1,-4,-2,74%,76%,-2%,116,1192,-18.64397459,-18.82982447,-7.370011862,3.675491643,3.880370104,DET,SS,25,105,,4.35,28.4
595879,"Báez, Javier",2025,R,738,0.898903776,529,73.51512607,0.344173442,0.302457467,0.216802168,0.162570888,0.116531165,8.2668379,10,-9.132474582,209,0.283197832,278,0.376693767,30.2741052,9.996602699,-5.612846546,0.505420054,10.1851863,29.78321962,19.59803332,28.71486798,738,311,0.453376206,0.546623794,0.273311897,0.205787781,0.067524116,0.405144695,0.344051447,0.250803859,0.231511254,0.154340836,0.067524116,0.173633441,0.189710611,0.183279743,"Báez, Javier",,6,Shortstop,378,0,27,41,227,0,83,0,295,83,92.7,,,,87.2,,89.1,,87.1,89.1,89.1,"Báez, Javier",0.034452833,-0.185918665,1.242107323,0,-1.20765449,-1.390984779,0,1.205066114,55,18,0.327272727,0.364978717,0.35345027,0,18,0.327272727,1,2025,2025,2025,1.697774505,1.269920373,0.427854132,39,3.066392899,-0.811227634,-0.985244891,35,0.084167601,0.343686531,-1.576643319,1.464034976,4,"Báez, Javier",All,0.427854132,515,0.00776699,4,0,0,0,0,4,0,-1.914111544,1.801503201,10.14552459,13.75702664,3.611502049,11.5975,30.5865,18.989,"Báez, Javier",311,11.4,30.2,110,88.2,99.2,91.4,87.2,421,157,391,124,39.9,17,5.5,3.9,437,311,0.257,0.23,0.027,0.398,0.358,0.04,0.293,0.27,0.023,-1.438866411,-1.438866411,-0.62899189,-0.158082574,-0.651791946,,,,,1283,0,0,0,0,1283,0,0,0,Tigers,SS,0,0,-1,1,0,1,-1,1,77%,77%,0%,116,1543,-7.353495975,-3.364792791,-6.782574605,-0.01244683,2.806318251,DET,SS,32,177,,4.48,27.5
683011,"Volpe, Anthony",2025,R,977,0.903792784,741,72.59852911,0.285568066,0.334682861,0.25383828,0.155195682,0.117707267,7.248336776,11,-32.40619781,236,0.241555783,361,0.369498465,31.53768823,10.97581386,5.622911047,0.648925281,-3.653733368,25.01435277,28.66808614,29.20160708,977,399,0.4160401,0.5839599,0.298245614,0.215538847,0.070175439,0.328320802,0.406015038,0.26566416,0.197994987,0.162907268,0.055137845,0.130325815,0.243107769,0.210526316,"Volpe, Anthony",,6,Shortstop,662,0,0,0,662,0,0,0,662,0,85.8,,,,81.9,,,,81.9,,81.9,"Volpe, Anthony",-0.478809717,0.380624269,0.001822205,0,-0.480631922,-0.00179737,0,0.382421639,4,1,0.25,0.737610776,0.666269002,0,1,0.25,1,2025,2025,2025,2.453223318,1.508420609,0.944802709,63,3.184444938,-0.80974649,-0.866277838,42,0.251514822,0.693287887,2.398097307,4.271929792,21,"Volpe, Anthony",All,0.944802709,769,0.026007802,16,4,0,1,0,17,4,8.226837944,-1.556810844,11.19279798,14.56066955,3.367871573,11.72815,26.477,14.74885,"Volpe, Anthony",399,12.4,34.3,110.5,89.3,100.2,94.3,85.5,442,170,385,167,41.9,42,10.5,7,596,399,0.212,0.223,-0.011,0.391,0.405,-0.014,0.286,0.301,-0.015,-5.335764716,-5.335764716,-5.190807544,0.380624269,-0.52558144,,,,,3911,0,0,0,0,3911,0,0,0,Yankees,SS,-5,-6,-1,-3,0,-1,-2,-4,77%,79%,-2%,147,2397,-16.36798845,-11.55769297,-28.2099051,15.03252494,8.367084679,NYY,SS,24,207,1,4.36,28.3
608369,"Seager, Corey",2025,L,731,0.902469136,539,72.55232227,0.218878249,0.354359926,0.26128591,0.204081633,0.150478796,6.68573275,21,-6.574383473,192,0.262653899,265,0.3625171,34.23478553,12.84771521,3.50733138,0.547195622,5.500544964,31.989742,26.48919703,29.05421121,731,295,0.447457627,0.552542373,0.318644068,0.216949153,0.016949153,0.342372881,0.427118644,0.230508475,0.223728814,0.2,0.023728814,0.118644068,0.227118644,0.206779661,"Seager, Corey",,6,Shortstop,428,0,0,0,428,0,0,0,428,0,84.4,,,,80.1,,,,80.1,,80.1,"Seager, Corey",-0.050956076,0.020043839,0.009186457,0,-0.060142533,-0.033960696,0,0.054004535,4,2,0.5,0.559987603,0.537695306,0,2,0.5,1,2025,2025,2025,-1.666998569,-1.251190115,-0.415808454,30,1.394649611,0,-2.645839727,29,-0.227372392,-0.188436062,-3.513600777,-1.272776688,1,"Seager, Corey",All,-0.415808454,714,0.00140056,1,0,0,0,0,1,0,-6.952245622,2.165868156,11.98825392,14.79299287,2.804738944,12.086,28.408,16.322,"Seager, Corey",295,11.6,34.2,112.4,92.9,103.9,96.7,88.8,434,180,400,158,53.6,45,15.3,10.1,445,295,0.271,0.285,-0.014,0.487,0.569,-0.082,0.365,0.4,-0.035,3.667301249,3.667301249,2.838743852,0.020043839,0.808513558,,,,,2484,0,0,0,0,2484,0,0,0,Rangers,SS,3,4,3,1,0,0,2,1,79%,78%,1%,140,1668,21.51675141,9.028388278,-8.714563927,13.03727255,8.165654502,TEX,SS,31,135,,4.78,25.3
